ts,symbol,open,high,low,close,volume,source,asset_class
2024-12-19,300750,43.034772368774625,43.46144824103687,43.05383845258971,43.25764334681329,4761834.46564801,open_source_primary,equity
2024-12-20,300750,43.626483926839875,44.17728433462362,42.43352019576422,43.30540226519392,5944286.864523352,open_source_primary,equity
2024-12-23,300750,42.49019874118202,44.10691288638252,41.76181838276415,42.93436563457333,5240566.9050115235,open_source_primary,equity
2024-12-24,300750,41.966982744734274,42.35979647390098,41.58517557058067,41.97248602224082,4288424.37727854,open_source_primary,equity
2024-12-25,300750,42.550252592281154,43.12951556656664,41.617012479659394,42.373264023113016,7154395.127330288,open_source_primary,equity
2024-12-26,300750,44.12694586492352,44.95263334380119,43.24917199892818,44.100902671364686,7327176.775452485,open_source_primary,equity
2024-12-27,300750,46.15137501641233,46.799011256664045,45.24210765109517,46.020559453879606,5839126.187348956,open_source_primary,equity
2024-12-30,300750,46.946426390846185,47.477059010208166,46.01604343898346,46.74655122459581,7540707.006076923,open_source_primary,equity
2024-12-31,300750,48.256017967376906,49.087583516947156,47.540390033112054,48.313986775029605,4536806.628061642,open_source_primary,equity
2025-01-01,300750,49.0088730134213,49.51367582441422,48.241591932124734,48.87763387826948,3080006.5102287456,open_source_primary,equity
2025-01-02,300750,49.3373507921302,50.36734111252908,49.18962944263996,49.77848527758452,7326369.105943024,open_source_primary,equity
2025-01-03,300750,51.04489200808526,50.98592844256918,50.23136115908836,50.60864480082877,2017053.973010722,open_source_primary,equity
2025-01-06,300750,51.622328848839544,52.645241787320515,50.89262670978418,51.76893424855235,8935366.789395267,open_source_primary,equity
2025-01-07,300750,53.954465930982806,53.95096054980111,53.54150990048727,53.74623522514419,5243815.301729322,open_source_primary,equity
2025-01-08,300750,52.679996838015356,53.41338084450367,52.129772228226265,52.77157653636497,8385975.232737905,open_source_primary,equity
2025-01-09,300750,56.56534434782452,57.63539178147239,55.45911692251734,56.547254351994866,7653535.355390153,open_source_primary,equity
2025-01-10,300750,59.20128997429773,59.33202300277375,58.6670643285112,58.99954366564248,6478011.004487129,open_source_primary,equity
2025-01-13,300750,58.086075985828586,58.70802308744299,57.899865906178185,58.30394449681059,6131365.231397385,open_source_primary,equity
2025-01-14,300750,59.83511171241919,60.639149305823665,59.384460517837525,60.011804911830595,8977192.837178158,open_source_primary,equity
2025-01-15,300750,59.863096521888785,60.57768864167248,59.14220049471332,59.8599445681929,6118299.105549404,open_source_primary,equity
2025-01-16,300750,59.99449405752414,60.98585800277193,58.99809301624753,59.99197550950973,7307439.787782605,open_source_primary,equity
2025-01-17,300750,59.28350177186955,60.38521806769964,58.18476203038513,59.284990049042385,5185450.368137908,open_source_primary,equity
2025-01-20,300750,58.88486193045085,59.610477467732686,58.44787792004821,59.029177693890446,7924247.272880544,open_source_primary,equity
2025-01-21,300750,56.895297237964556,57.27262743057597,56.738349828472614,57.005488629524294,4008579.271532845,open_source_primary,equity
2025-01-22,300750,56.98770868109642,57.51307182396418,56.55459234393918,57.03383208395168,4395180.972132643,open_source_primary,equity
2025-01-23,300750,60.22714938053445,60.66773958733008,59.7629947864418,60.21536718688594,4054156.546340512,open_source_primary,equity
2025-01-24,300750,61.26943917707443,61.84158247028251,60.373435149523196,61.10750880990285,5222373.312247829,open_source_primary,equity
2025-01-27,300750,60.435418756490506,61.50980837672276,59.8012531623244,60.65553076952358,6127729.230692991,open_source_primary,equity
2025-01-28,300750,63.41921457468094,63.553436207976254,63.035776816480855,63.294606512228555,2395029.236459167,open_source_primary,equity
2025-01-29,300750,62.452102555098165,62.69039714729185,62.59039714729185,62.64039714729185,3859762.204931802,open_source_primary,equity
2025-01-30,300750,62.722259142098714,62.67345536636372,62.55786580484192,62.61566058560282,9893775.407989714,open_source_primary,equity
2025-01-31,300750,64.36670453995515,64.97703919260599,64.09340379771999,64.53522149516299,7068872.601212165,open_source_primary,equity
2025-02-03,300750,67.30460497721599,67.32843882741639,66.85607198118956,67.09225540430297,3600873.11667546,open_source_primary,equity
2025-02-04,300750,68.13025703255526,68.69142641402944,67.1399083674551,67.91566739074227,5199317.314802928,open_source_primary,equity
2025-02-05,300750,69.66812962283348,70.23483802651201,69.27197249679308,69.75340526165255,11207476.335897718,open_source_primary,equity
2025-02-06,300750,66.50252610475286,66.7749952065818,66.3498929589875,66.56244408278465,3256256.916089245,open_source_primary,equity
2025-02-07,300750,67.4957993171714,67.4978698231241,67.24643024538658,67.37215003425534,6542335.758784529,open_source_primary,equity
2025-02-10,300750,65.94383394244664,66.3726599613544,66.09292341854317,66.23279168994878,6215592.644477386,open_source_primary,equity
2025-02-11,300750,67.0603152200072,67.94137102071217,66.1299271693923,67.03564909505224,1206830.8179234196,open_source_primary,equity
2025-02-12,300750,64.71171706763212,65.29282859258524,64.0288445255961,64.66083655909067,6297908.556983017,open_source_primary,equity
2025-02-13,300750,65.9026267327803,66.29666673874561,65.43440244846147,65.86553459360354,6300718.663091563,open_source_primary,equity
2025-02-14,300750,66.09152416655608,66.52434930450846,65.03893203725607,65.78164067088227,6517584.246137651,open_source_primary,equity
2025-02-17,300750,64.35572392860573,64.68991558678377,63.84746521131959,64.26869039905168,2352350.311884519,open_source_primary,equity
2025-02-18,300750,64.20796999314987,64.70165371521048,64.10718830156321,64.40442100838685,9026129.403900336,open_source_primary,equity
2025-02-19,300750,63.474670074608014,63.74619999418891,63.22768866024401,63.48694432721646,3615334.5355739426,open_source_primary,equity
2025-02-20,300750,62.67326881202682,63.66838917287538,62.360913382376395,63.01465127762589,4732787.697311482,open_source_primary,equity
2025-02-21,300750,62.31943428686129,63.14453238643647,62.18580056976597,62.66516647810122,4272774.145331113,open_source_primary,equity
2025-02-24,300750,61.62459950121304,61.62101872521444,60.8509385914015,61.23597865830797,7298882.747778204,open_source_primary,equity
2025-02-25,300750,60.9817377209034,61.77649839283875,59.73385546126062,60.75517692704968,6167842.340155715,open_source_primary,equity
2025-02-26,300750,61.520436310633855,62.02130231998532,60.19067214495792,61.10598723247162,6778372.618957762,open_source_primary,equity
2025-02-27,300750,61.06511903071803,62.21914392063429,60.505861732546215,61.36250282659025,5792215.274024917,open_source_primary,equity
2025-02-28,300750,60.00554065718937,60.47335045590465,59.17219478475944,59.822772620332046,4202682.641756717,open_source_primary,equity
2025-03-03,300750,61.126138081587825,61.83583503621189,60.381942445067025,61.10888874063946,8516130.816441685,open_source_primary,equity
2025-03-04,300750,61.85066448149206,62.18714442097327,61.213241164593995,61.70019279278363,6609312.291999077,open_source_primary,equity
2025-03-05,300750,62.641199339157204,62.77497389853954,62.620989885696616,62.69798189211808,4660168.472339406,open_source_primary,equity
2025-03-06,300750,63.05531428929648,63.54297377636819,62.34460070448315,62.94378724042567,6757721.906466553,open_source_primary,equity
2025-03-07,300750,65.09932974580427,65.64026756538999,65.08451737857942,65.3623924719847,6015718.813929421,open_source_primary,equity
2025-03-10,300750,65.51469854510077,65.82338644475743,64.92084213233832,65.37211428854788,6556739.036841755,open_source_primary,equity
2025-03-11,300750,66.07019825519754,66.28293327798993,65.98550623741393,66.13421975770193,6147128.030009088,open_source_primary,equity
2025-03-12,300750,67.80291698094544,68.57255480946829,67.36421393847111,67.9683843739697,3334341.6276436406,open_source_primary,equity
2025-03-13,300750,67.78578159759618,68.27566474533563,67.44099513880369,67.85832994206966,3384411.2184072984,open_source_primary,equity
2025-03-14,300750,66.95936608043459,67.21437798119634,66.4879226623005,66.85115032174842,6641885.383766841,open_source_primary,equity
2025-03-17,300750,67.25293119009498,67.64279796253777,66.54985601473356,67.09632698863567,6534279.671687889,open_source_primary,equity
2025-03-18,300750,65.71342339906501,66.45116627591432,65.39632708508611,65.92374668050022,4348371.205546479,open_source_primary,equity
2025-03-19,300750,66.0873514634572,66.512507630033,65.7340196613169,66.12326364567495,8867959.313621892,open_source_primary,equity
2025-03-20,300750,69.33371357014548,69.83681275866643,68.86514388745225,69.35097832305934,7966064.240927896,open_source_primary,equity
2025-03-21,300750,68.97312150665557,69.14300797074434,68.86011369623769,69.00156083349101,5481546.89171568,open_source_primary,equity
2025-03-24,300750,69.71967959595169,69.8682878647073,69.22612792500453,69.54720789485592,3970861.069995843,open_source_primary,equity
2025-03-25,300750,70.30555803085667,70.18990553049429,69.60003046986094,69.89496800017761,8777206.60764802,open_source_primary,equity
2025-03-26,300750,69.07024846627021,69.670527889732,68.18843952022272,68.92948370497736,5026761.451912135,open_source_primary,equity
2025-03-27,300750,65.9484333626671,66.32190340337488,66.077303427257,66.19960341531593,7366819.972992109,open_source_primary,equity
2025-03-28,300750,65.60931339325728,65.50519745508889,65.4051974550889,65.45519745508889,5481147.798321207,open_source_primary,equity
2025-03-31,300750,64.8892350952229,65.11711196144647,64.70565601072663,64.91138398608655,3985396.992509152,open_source_primary,equity
2025-04-01,300750,67.66783174362354,67.65274674305674,67.3882579663089,67.52050235468282,4973838.986777107,open_source_primary,equity
2025-04-02,300750,68.00426513296382,68.86154341706865,67.81497932884704,68.33826137295785,4577478.167333961,open_source_primary,equity
2025-04-03,300750,67.18399935383177,67.41562445237554,67.31562445237554,67.36562445237554,7234904.723604576,open_source_primary,equity
2025-04-04,300750,66.2408931061496,66.43138283853436,66.0200352572436,66.22570904788898,5489939.979431337,open_source_primary,equity
2025-04-07,300750,64.64284921441904,65.2081296507845,64.14487884828766,64.67650424953608,7814199.040606263,open_source_primary,equity
2025-04-08,300750,65.48395856898617,66.13708977726805,65.14089013104328,65.63898995415566,9665682.445863003,open_source_primary,equity
2025-04-09,300750,66.12906137236311,66.39331164346146,65.33410902010081,65.86371033178114,2798890.917376565,open_source_primary,equity
2025-04-10,300750,65.24046131787694,65.9170632204954,64.67310554052408,65.29508438050973,5276909.885790654,open_source_primary,equity
2025-04-11,300750,66.20248930094719,66.80594555358154,65.08651680703103,65.94623118030628,9242577.018568087,open_source_primary,equity
2025-04-14,300750,64.99799403574099,65.96742692636455,64.62766421781221,65.29754557208838,7120083.50358545,open_source_primary,equity
2025-04-15,300750,65.22635309493916,65.57929721280911,64.85199779985331,65.21564750633121,4491579.627792204,open_source_primary,equity
2025-04-16,300750,65.40197257633659,66.65347820546341,64.28562459850806,65.46955140198574,7066599.781940767,open_source_primary,equity
