date,cpi_yoy,ppi_yoy,lpr_1y,source
2025-01-01,1.146111760440075,-0.18611135529988276,3.4333506990646416,open_source_primary
2025-02-01,0.33818678837376387,-2.338811053353298,3.478664645616985,open_source_primary
2025-03-01,0.6953741691151676,-2.3512296459751223,3.4567063587128666,open_source_primary
2025-04-01,1.0712943584167747,-2.4549599738668144,3.4281480495003334,open_source_primary
2025-05-01,1.098403159805755,-1.0560608153550288,3.4412166150055215,open_source_primary
2025-06-01,0.6772472712796684,0.13702037884506268,3.4671590252394,open_source_primary
2025-07-01,0.5265203262566374,-2.532013618520641,3.4658596103056403,open_source_primary
2025-08-01,0.6322956100773783,-1.7791995726642322,3.4614231968012112,open_source_primary
2025-09-01,0.08614275932233698,-0.8841356170203297,3.4735631624450702,open_source_primary
2025-10-01,0.8898539316341698,-0.18289819989446368,3.4652159304843075,open_source_primary
2025-11-01,0.639390043947265,-2.801959676254165,3.45028985292281,open_source_primary
2025-12-01,0.34083429896716777,-2.2648735563359588,3.425326785161105,open_source_primary
2026-01-01,1.9918708809016634,-2.007281032025416,3.404111519642872,open_source_primary
2026-02-01,1.355226541709216,-0.931633537144361,3.4553427978519267,open_source_primary
2025-01-01,0.28702464387627,-1.2857346748516634,3.4405556850069905,open_source_secondary
2025-02-01,0.9528927043486318,-0.5743624533429343,3.457027141879982,open_source_secondary
2025-03-01,1.4254276471591762,0.09932185244452091,3.4775729566416747,open_source_secondary
2025-04-01,0.06472249093185763,-1.750691007357066,3.44742047837776,open_source_secondary
2025-05-01,-0.28596909733663767,-1.6165631024072027,3.441630749642015,open_source_secondary
2025-06-01,1.032135938523105,-0.2298649219742013,3.4564514103692994,open_source_secondary
2025-07-01,0.8300580889488911,-2.643490939492557,3.4411282355609085,open_source_secondary
2025-08-01,1.1008508888161852,-2.507035890188651,3.4432707806711047,open_source_secondary
2025-09-01,1.128104760755615,-2.27260499850279,3.445116783710214,open_source_secondary
2025-10-01,-0.045790517466537055,-1.2730931749714953,3.4528232111091075,open_source_secondary
2025-11-01,0.5079933349117168,-1.2786812010518487,3.4212811903479388,open_source_secondary
2025-12-01,2.2822456473621813,-0.6551804166583061,3.4597477138751223,open_source_secondary
2026-01-01,1.2782332361191389,-2.554833009915946,3.4630636547951097,open_source_secondary
2026-02-01,1.3948754003316939,-0.36164798659796726,3.4367727382157245,open_source_secondary
